t_s,amp_uS
1771.194,0.04919999999999902
1771.214,0.05489999999999995
1771.234,0.05339999999999989
1771.254,0.05489999999999995
1771.274,0.051899999999999835
1771.294,0.051899999999999835
1771.314,0.05069999999999908
1771.334,0.05039999999999978
1771.354,0.05039999999999978
1771.374,0.05030000000000001
1771.394,0.04849999999999888
1771.414,0.049599999999999866
1771.434,0.0472999999999999
1771.454,0.0472999999999999
1771.474,0.04889999999999972
1771.494,0.0472999999999999
1771.514,0.04619999999999891
1771.534,0.05039999999999978
1771.554,0.051899999999999835
1771.574,0.048799999999999955
1771.594,0.0472999999999999
1771.614,0.048799999999999955
1771.632,0.04579999999999984
1771.654,0.0472999999999999
1771.674,0.05039999999999978
1771.694,0.048500000000000654
1771.714,0.048799999999999955
1771.734,0.05339999999999989
1771.754,0.05339999999999989
1771.772,0.0472999999999999
1771.794,0.04889999999999972
1771.814,0.051899999999999835
1771.834,0.049599999999999866
1771.854,0.05030000000000001
1771.874,0.048799999999999955
1771.892,0.04499999999999993
1771.914,0.04420000000000002
1771.934,0.048799999999999955
1771.954,0.0472999999999999
1771.972,0.04579999999999984
1771.994,0.05030000000000001
1772.014,0.05030000000000001
1772.034,0.04659999999999975
1772.054,0.0472999999999999
1772.074,0.05339999999999989
1772.094,0.048799999999999955
1772.112,0.045700000000000074
1772.134,0.05030000000000001
1772.154,0.0472999999999999
1772.174,0.046499999999999986
1772.194,0.048500000000000654
1772.212,0.048799999999999955
1772.234,0.0472999999999999
1772.254,0.04579999999999984
1772.274,0.05039999999999978
1772.294,0.051899999999999835
1772.314,0.05039999999999978
1772.332,0.0472999999999999
1772.352,0.048799999999999955
1772.372,0.04889999999999972
1772.394,0.0472999999999999
1772.414,0.05039999999999978
1772.432,0.05030000000000001
1772.454,0.049599999999999866
1772.472,0.05030000000000001
1772.494,0.05039999999999978
1772.512,0.05259999999999998
1772.534,0.058000000000001606
1772.554,0.05000000000000071
1772.572,0.05039999999999978
1772.594,0.050700000000000855
1772.614,0.049599999999999866
1772.632,0.04889999999999972
1772.654,0.05489999999999995
1772.672,0.051899999999999835
1772.694,0.05039999999999978
1772.714,0.0472999999999999
1772.734,0.05150000000000077
1772.754,0.0472999999999999
1772.772,0.0489000000000015
1772.794,0.05080000000000062
1772.812,0.0489000000000015
1772.834,0.05180000000000007
1772.852,0.0472999999999999
1772.874,0.045700000000000074
1772.894,0.04580000000000162
1772.914,0.0489000000000015
1772.934,0.0492000000000008
1772.954,0.05030000000000001
1772.974,0.048799999999999955
1772.994,0.05460000000000065
1773.014,0.05230000000000068
1773.034,0.05230000000000068
1773.054,0.050400000000001555
1773.074,0.04880000000000173
1773.094,0.05190000000000161
1773.112,0.048799999999999955
1773.134,0.05190000000000161
1773.154,0.049599999999999866
1773.174,0.050400000000001555
1773.194,0.05190000000000161
1773.212,0.05719999999999992
1773.234,0.05339999999999989
1773.254,0.05180000000000007
1773.274,0.05190000000000161
1773.292,0.0492000000000008
1773.312,0.05190000000000161
1773.334,0.050400000000001555
1773.354,0.050400000000001555
1773.374,0.054900000000001725
1773.394,0.05190000000000161
1773.414,0.053000000000000824
1773.432,0.047300000000001674
1773.452,0.05120000000000147
1773.472,0.05190000000000161
1773.494,0.05340000000000167
1773.512,0.05340000000000167
1773.534,0.05339999999999989
1773.554,0.05030000000000001
1773.574,0.05179999999999829
1773.592,0.053800000000000736
1773.614,0.05340000000000167
1773.632,0.05570000000000164
1773.654,0.05230000000000068
1773.672,0.053000000000000824
1773.692,0.051899999999999835
1773.712,0.05190000000000161
1773.732,0.050400000000001555
1773.752,0.05569999999999986
1773.772,0.05570000000000164
1773.794,0.056400000000000006
1773.812,0.05489999999999995
1773.832,0.05799999999999983
1773.852,0.05339999999999989
1773.872,0.05799999999999983
1773.892,0.054999999999999716
1773.912,0.05489999999999995
1773.932,0.056400000000000006
1773.954,0.05339999999999989
1773.972,0.05039999999999978
1773.992,0.05489999999999995
1774.014,0.05609999999999893
1774.034,0.05799999999999983
1774.052,0.05489999999999995
1774.074,0.05799999999999983
1774.092,0.05799999999999983
1774.112,0.05649999999999977
1774.132,0.05799999999999983
1774.152,0.05649999999999977
1774.174,0.059499999999999886
1774.192,0.056400000000000006
1774.212,0.056400000000000006
1774.232,0.05799999999999983
1774.252,0.05790000000000006
1774.272,0.059499999999999886
1774.292,0.05489999999999995
1774.312,0.059499999999999886
1774.332,0.06099999999999994
1774.352,0.05799999999999983
1774.372,0.05959999999999965
1774.394,0.05719999999999992
1774.412,0.059499999999999886
1774.434,0.05879999999999974
1774.452,0.06259999999999977
1774.472,0.05919999999999881
1774.492,0.05799999999999983
1774.512,0.05799999999999983
1774.532,0.06140000000000079
1774.554,0.05649999999999977
1774.572,0.05799999999999983
1774.592,0.05339999999999989
1774.612,0.05489999999999995
1774.634,0.05719999999999992
1774.652,0.06109999999999971
1774.674,0.059499999999999886
1774.694,0.06099999999999994
1774.712,0.0625
1774.732,0.05489999999999995
1774.752,0.051899999999999835
1774.772,0.058000000000001606
1774.792,0.05500000000000149
1774.812,0.05340000000000167
1774.832,0.05500000000000149
1774.852,0.05339999999999989
1774.872,0.058000000000001606
1774.892,0.05190000000000161
1774.912,0.06100000000000172
1774.932,0.05950000000000166
1774.952,0.059499999999999886
1774.974,0.05649999999999977
1774.992,0.059499999999999886
1775.012,0.059499999999999886
1775.032,0.05489999999999995
1775.052,0.05799999999999983
1775.072,0.06109999999999971
1775.092,0.05649999999999977
1775.112,0.054999999999999716
1775.132,0.05649999999999977
1775.152,0.05339999999999989
1775.172,0.059499999999999886
1775.192,0.04889999999999972
1775.212,0.05569999999999986
1775.232,0.05799999999999983
1775.252,0.05489999999999995
1775.272,0.05790000000000006
1775.292,0.05799999999999983
1775.312,0.05649999999999977
1775.332,0.05339999999999989
1775.352,0.051899999999999835
1775.372,0.05649999999999977
1775.392,0.05649999999999977
1775.412,0.05649999999999977
1775.432,0.05569999999999986
1775.452,0.05339999999999989
1775.472,0.05649999999999977
1775.492,0.05339999999999989
1775.512,0.05760000000000076
1775.532,0.05030000000000001
1775.552,0.05039999999999978
1775.572,0.05799999999999983
1775.592,0.056400000000000006
1775.612,0.05489999999999995
1775.632,0.05339999999999989
1775.652,0.052199999999999136
1775.672,0.05489999999999995
1775.692,0.04889999999999972
1775.712,0.04889999999999972
1775.732,0.05039999999999978
1775.752,0.05339999999999989
1775.772,0.05689999999999884
1775.792,0.05339999999999989
1775.812,0.05489999999999995
1775.832,0.05489999999999995
1775.852,0.051899999999999835
1775.872,0.05489999999999995
1775.892,0.051899999999999835
1775.912,0.045700000000000074
1775.932,0.051899999999999835
1775.952,0.05030000000000001
1775.972,0.053000000000000824
1775.992,0.048799999999999955
1776.012,0.05039999999999978
1776.032,0.051899999999999835
1776.052,0.051899999999999835
1776.072,0.05339999999999989
1776.092,0.05339999999999989
1776.112,0.048799999999999955
1776.132,0.051899999999999835
1776.152,0.05039999999999978
1776.172,0.05719999999999992
1776.192,0.05569999999999986
1776.212,0.05790000000000006
1776.232,0.05489999999999995
1776.252,0.05349999999999966
1776.272,0.05799999999999983
1776.292,0.05339999999999989
1776.312,0.0472999999999999
1776.332,0.050799999999998846
1776.352,0.051899999999999835
1776.372,0.05339999999999989
1776.392,0.04579999999999984
1776.412,0.048799999999999955
1776.432,0.05039999999999978
1776.452,0.04889999999999972
1776.472,0.051899999999999835
1776.492,0.05339999999999989
1776.512,0.05489999999999995
1776.532,0.05000000000000071
1776.552,0.05450000000000088
1776.574,0.05030000000000001
1776.592,0.04840000000000089
1776.612,0.059499999999999886
1776.632,0.054199999999999804
1776.652,0.054999999999999716
1776.672,0.056400000000000006
1776.692,0.051899999999999835
1776.712,0.053800000000000736
1776.732,0.05339999999999989
1776.752,0.05119999999999969
1776.772,0.059499999999999886
1776.792,0.05649999999999977
1776.812,0.056400000000000006
1776.832,0.05339999999999989
1776.852,0.05339999999999989
1776.872,0.05649999999999977
1776.892,0.05410000000000004
1776.912,0.05489999999999995
1776.932,0.056400000000000006
1776.952,0.05489999999999995
1776.972,0.05910000000000082
1776.992,0.05799999999999983
1777.012,0.06259999999999977
1777.032,0.06409999999999982
1777.052,0.058400000000000674
1777.072,0.05799999999999983
1777.092,0.06259999999999977
1777.112,0.06099999999999994
1777.132,0.05180000000000007
1777.152,0.05649999999999977
1777.172,0.05310000000000059
1777.192,0.05530000000000079
1777.212,0.054999999999999716
1777.232,0.05180000000000007
1777.252,0.05109999999999992
1777.27,0.04269999999999996
1777.292,0.04160000000000075
1777.312,0.04269999999999996
1777.33,0.040800000000000836
1777.352,0.0411999999999999
1777.372,0.04279999999999973
1777.392,0.045700000000000074
1777.412,0.05030000000000001
1777.432,0.054999999999999716
1777.452,0.05109999999999992
1777.472,0.05489999999999995
1777.492,0.05799999999999983
1777.512,0.05489999999999995
1777.532,0.056400000000000006
1777.55,0.054199999999999804
1777.572,0.04889999999999972
1777.59,0.051899999999999835
1777.612,0.04889999999999972
1777.632,0.05679999999999907
1777.652,0.05489999999999995
1777.672,0.056400000000000006
1777.692,0.05649999999999977
1777.712,0.06259999999999977
1777.732,0.051899999999999835
1777.752,0.05069999999999908
1777.772,0.0472999999999999
1777.792,0.05799999999999983
1777.812,0.05410000000000004
1777.832,0.05339999999999989
1777.852,0.05339999999999989
1777.872,0.05339999999999989
1777.892,0.054999999999999716
1777.912,0.051899999999999835
1777.932,0.054999999999999716
1777.952,0.053000000000000824
1777.972,0.052199999999999136
1777.992,0.05460000000000065
1778.012,0.059499999999999886
1778.032,0.05039999999999978
1778.052,0.059499999999999886
1778.072,0.05600000000000094
1778.092,0.05489999999999995
1778.112,0.05489999999999995
1778.13,0.051899999999999835
1778.152,0.059499999999999886
1778.172,0.05339999999999989
1778.192,0.05719999999999992
1778.212,0.059499999999999886
1778.232,0.05339999999999989
1778.252,0.056400000000000006
1778.272,0.05030000000000001
1778.292,0.06259999999999977
1778.312,0.056400000000000006
1778.332,0.06099999999999994
1778.352,0.05649999999999977
1778.37,0.05799999999999983
1778.39,0.05150000000000077
1778.412,0.05489999999999995
1778.432,0.056400000000000006
1778.452,0.056400000000000006
1778.472,0.05339999999999989
1778.492,0.05489999999999995
1778.512,0.056400000000000006
1778.532,0.057599999999998985
1778.552,0.056400000000000006
1778.572,0.05339999999999989
1778.592,0.05339999999999989
1778.612,0.05339999999999989
1778.632,0.05799999999999983
1778.652,0.05339999999999989
1778.67,0.05609999999999893
1778.692,0.056400000000000006
1778.712,0.051899999999999835
1778.732,0.054199999999999804
1778.752,0.05719999999999992
1778.772,0.05649999999999977
1778.79,0.05339999999999989
1778.812,0.05489999999999995
1778.832,0.05799999999999983
1778.852,0.05649999999999977
1778.87,0.05649999999999977
1778.892,0.05799999999999983
1778.912,0.056400000000000006
1778.932,0.051899999999999835
1778.952,0.054999999999999716
1778.97,0.0472999999999999
1778.992,0.054999999999999716
1779.01,0.054999999999999716
1779.032,0.05230000000000068
1779.052,0.051899999999999835
1779.072,0.05530000000000079
1779.092,0.05349999999999966
1779.112,0.05039999999999978
1779.132,0.05039999999999978
1779.15,0.05489999999999995
1779.17,0.05349999999999966
1779.192,0.054999999999999716
1779.212,0.05339999999999989
1779.232,0.05959999999999965
1779.252,0.05489999999999995
1779.27,0.05030000000000001
1779.29,0.05489999999999995
1779.312,0.05489999999999995
1779.33,0.05339999999999989
1779.352,0.05339999999999989
1779.37,0.05030000000000001
1779.39,0.051899999999999835
1779.412,0.05339999999999989
1779.43,0.05039999999999978
1779.452,0.054499999999999105
1779.472,0.05790000000000006
1779.492,0.05039999999999978
1779.512,0.05180000000000007
1779.532,0.05489999999999995
1779.55,0.05030000000000001
1779.572,0.051899999999999835
1779.592,0.051899999999999835
1779.612,0.05030000000000001
1779.63,0.05489999999999995
1779.652,0.05339999999999989
1779.672,0.05180000000000007
1779.69,0.051899999999999835
1779.712,0.05039999999999978
1779.732,0.051899999999999835
1779.752,0.051899999999999835
1779.772,0.051899999999999835
1779.792,0.048799999999999955
1779.812,0.05339999999999989
1779.832,0.051899999999999835
1779.852,0.05039999999999978
1779.87,0.051899999999999835
1779.89,0.05339999999999989
1779.912,0.05000000000000071
1779.932,0.05259999999999998
1779.952,0.051899999999999835
1779.97,0.056400000000000006
1779.99,0.05030000000000001
1780.01,0.05259999999999998
1780.03,0.05109999999999992
1780.05,0.05150000000000077
1780.07,0.051899999999999835
1780.092,0.0472999999999999
1780.112,0.048799999999999955
1780.132,0.04919999999999902
1780.152,0.046200000000000685
1780.17,0.05339999999999989
1780.19,0.05000000000000071
1780.21,0.05339999999999989
1780.23,0.05030000000000001
1780.252,0.051899999999999835
1780.27,0.051899999999999835
1780.29,0.05339999999999989
1780.31,0.05030000000000001
1780.33,0.04579999999999984
1780.352,0.04579999999999984
1780.372,0.0522999999999989
1780.392,0.048799999999999955
1780.41,0.04989999999999917
1780.43,0.05039999999999978
1780.45,0.04919999999999902
1780.47,0.05030000000000001
1780.49,0.0472999999999999
1780.51,0.05039999999999978
1780.53,0.048799999999999955
1780.552,0.048799999999999955
1780.572,0.05069999999999908
1780.59,0.04889999999999972
1780.61,0.051899999999999835
1780.63,0.048799999999999955
1780.65,0.048799999999999955
1780.67,0.05339999999999989
1780.692,0.05259999999999998
1780.71,0.05030000000000001
1780.732,0.04269999999999996
1780.75,0.045700000000000074
1780.77,0.05039999999999978
1780.79,0.0495000000000001
1780.81,0.04579999999999984
1780.83,0.05339999999999989
1780.85,0.0472999999999999
1780.87,0.044299999999999784
1780.89,0.048799999999999955
1780.91,0.049599999999999866
1780.93,0.0472999999999999
1780.95,0.05649999999999977
1780.97,0.04690000000000083
1780.99,0.051899999999999835
1781.01,0.04579999999999984
1781.03,0.05030000000000001
1781.05,0.051899999999999835
1781.07,0.048799999999999955
1781.09,0.043900000000000716
1781.11,0.04889999999999972
1781.13,0.047300000000001674
1781.15,0.050400000000001555
1781.17,0.0472999999999999
1781.19,0.05030000000000001
1781.21,0.05650000000000155
1781.23,0.05339999999999989
1781.25,0.048799999999999955
1781.27,0.0489000000000015
1781.29,0.047300000000001674
1781.31,0.04580000000000162
1781.33,0.05179999999999829
1781.35,0.05030000000000001
1781.37,0.04269999999999996
1781.392,0.048799999999999955
1781.41,0.050400000000001555
1781.43,0.05340000000000167
1781.45,0.04420000000000002
1781.47,0.048799999999999955
1781.49,0.049599999999999866
1781.512,0.05030000000000001
1781.53,0.05109999999999992
1781.552,0.0472999999999999
1781.57,0.048799999999999955
1781.592,0.048799999999999955
1781.61,0.05039999999999978
1781.63,0.05909999999999904
1781.65,0.04889999999999972
1781.67,0.04889999999999972
1781.69,0.04770000000000074
1781.71,0.04699999999999882
1781.73,0.046200000000000685
1781.75,0.05039999999999978
1781.77,0.056400000000000006
1781.79,0.05030000000000001
1781.808,0.045399999999999
1781.83,0.05039999999999978
1781.852,0.05259999999999998
1781.87,0.051899999999999835
1781.89,0.05030000000000001
1781.91,0.05339999999999989
1781.93,0.054999999999999716
1781.95,0.05180000000000007
1781.97,0.05489999999999995
1781.988,0.051899999999999835
1782.012,0.05339999999999989
1782.03,0.048799999999999955
1782.05,0.05799999999999983
1782.07,0.0472999999999999
1782.09,0.048799999999999955
1782.11,0.04849999999999888
1782.13,0.051899999999999835
1782.15,0.0472999999999999
1782.17,0.05339999999999989
1782.19,0.05039999999999978
1782.21,0.051899999999999835
1782.23,0.05030000000000001
1782.25,0.056400000000000006
1782.272,0.05370000000000097
1782.29,0.059499999999999886
1782.31,0.05109999999999992
1782.33,0.049599999999999866
1782.35,0.05339999999999989
1782.37,0.05649999999999977
1782.39,0.051899999999999835
1782.41,0.054999999999999716
1782.43,0.051899999999999835
1782.45,0.05109999999999992
1782.472,0.05690000000000062
1782.49,0.051899999999999835
1782.51,0.05039999999999978
1782.53,0.05339999999999989
1782.55,0.05339999999999989
1782.57,0.051899999999999835
1782.59,0.05649999999999977
1782.61,0.05030000000000001
1782.628,0.04579999999999984
1782.65,0.051899999999999835
1782.67,0.054999999999999716
1782.69,0.054999999999999716
1782.71,0.056400000000000006
1782.73,0.054999999999999716
1782.75,0.05790000000000006
1782.77,0.060600000000000875
1782.79,0.05489999999999995
1782.81,0.051899999999999835
1782.83,0.049999999999998934
1782.85,0.059499999999999886
1782.87,0.05039999999999978
1782.89,0.05339999999999989
1782.91,0.05030000000000001
1782.93,0.051899999999999835
1782.95,0.051899999999999835
1782.97,0.05039999999999978
1782.99,0.05489999999999995
1783.01,0.05039999999999978
1783.03,0.05180000000000007
1783.05,0.05230000000000068
1783.07,0.054999999999999716
1783.088,0.05039999999999978
1783.11,0.054999999999999716
1783.13,0.05489999999999995
1783.15,0.05489999999999995
1783.17,0.05339999999999989
1783.19,0.05259999999999998
1783.21,0.051899999999999835
1783.23,0.054999999999999716
1783.25,0.05339999999999989
1783.27,0.05489999999999995
1783.29,0.05180000000000007
1783.31,0.05489999999999995
1783.33,0.05039999999999978
1783.35,0.05799999999999983
1783.37,0.05039999999999978
1783.39,0.051899999999999835
1783.41,0.05339999999999989
1783.43,0.048799999999999955
1783.45,0.051899999999999835
1783.47,0.05230000000000068
1783.49,0.054999999999999716
1783.51,0.05109999999999992
1783.53,0.054999999999999716
1783.55,0.054199999999999804
1783.57,0.056400000000000006
1783.592,0.05649999999999977
1783.61,0.053800000000000736
1783.63,0.05180000000000007
1783.65,0.05339999999999989
1783.67,0.056400000000000006
1783.69,0.051899999999999835
1783.71,0.06099999999999994
1783.73,0.054999999999999716
1783.752,0.05690000000000062
1783.77,0.06559999999999988
1783.79,0.05489999999999995
1783.81,0.05799999999999983
1783.83,0.05269999999999975
1783.85,0.05649999999999977
1783.87,0.054199999999999804
1783.89,0.056400000000000006
1783.91,0.059499999999999886
1783.93,0.05799999999999983
1783.95,0.05339999999999989
1783.97,0.058400000000000674
1783.99,0.06409999999999982
1784.01,0.059800000000000963
1784.03,0.05489999999999995
1784.05,0.056400000000000006
1784.07,0.05649999999999977
1784.09,0.05799999999999983
1784.108,0.06559999999999988
1784.13,0.061799999999999855
1784.15,0.059499999999999886
1784.17,0.059499999999999886
1784.19,0.05799999999999983
1784.21,0.06559999999999988
1784.232,0.058000000000001606
1784.25,0.06140000000000079
1784.27,0.056400000000000006
1784.29,0.054900000000001725
1784.31,0.059499999999999886
1784.33,0.059499999999999886
1784.35,0.059499999999999886
1784.37,0.058000000000001606
1784.39,0.06559999999999988
1784.41,0.05799999999999983
1784.43,0.06409999999999982
1784.45,0.05910000000000082
1784.47,0.06099999999999994
1784.49,0.06099999999999994
1784.51,0.06099999999999994
1784.53,0.05649999999999977
1784.55,0.05649999999999977
1784.57,0.059499999999999886
1784.59,0.059499999999999886
1784.61,0.06099999999999994
1784.63,0.06259999999999977
1784.65,0.06099999999999994
1784.67,0.056400000000000006
1784.69,0.05790000000000006
1784.71,0.05719999999999992
1784.73,0.059499999999999886
1784.75,0.06259999999999977
1784.77,0.059499999999999886
1784.79,0.059499999999999886
1784.81,0.05649999999999977
1784.83,0.054999999999999716
1784.85,0.05790000000000006
1784.87,0.05799999999999983
1784.89,0.056400000000000006
1784.91,0.059499999999999886
1784.93,0.05540000000000056
1784.95,0.059499999999999886
1784.968,0.051899999999999835
1784.99,0.05489999999999995
1785.01,0.05489999999999995
1785.03,0.05489999999999995
1785.05,0.056400000000000006
1785.07,0.05649999999999977
1785.09,0.05719999999999992
1785.108,0.05339999999999989
1785.13,0.05489999999999995
1785.15,0.04889999999999972
1785.17,0.05339999999999989
1785.19,0.054999999999999716
1785.21,0.05339999999999989
1785.23,0.06109999999999971
1785.25,0.05180000000000007
1785.27,0.05799999999999983
1785.29,0.05489999999999995
1785.31,0.05339999999999989
1785.33,0.051899999999999835
1785.35,0.05310000000000059
1785.37,0.051899999999999835
1785.39,0.05299999999999905
1785.41,0.04889999999999972
1785.428,0.05109999999999992
1785.45,0.054199999999999804
1785.47,0.05339999999999989
1785.488,0.05030000000000001
1785.51,0.05489999999999995
1785.53,0.05310000000000059
1785.55,0.05180000000000007
1785.57,0.05489999999999995
1785.59,0.05339999999999989
1785.61,0.0472999999999999
1785.63,0.05180000000000007
1785.65,0.05649999999999977
1785.67,0.05649999999999977
1785.69,0.05489999999999995
1785.71,0.05339999999999989
1785.73,0.051899999999999835
1785.75,0.05039999999999978
1785.77,0.05489999999999995
1785.79,0.059499999999999886
1785.808,0.05339999999999989
1785.83,0.05339999999999989
1785.848,0.05150000000000077
1785.87,0.05339999999999989
1785.89,0.051899999999999835
1785.91,0.05039999999999978
1785.928,0.051899999999999835
1785.948,0.05000000000000071
1785.97,0.05569999999999986
1785.99,0.04800000000000004
1786.01,0.053800000000000736
1786.03,0.05349999999999966
1786.05,0.06099999999999994
1786.07,0.05039999999999978
1786.09,0.05719999999999992
1786.108,0.05039999999999978
1786.128,0.048799999999999955
1786.15,0.05649999999999977
1786.168,0.05339999999999989
1786.19,0.05799999999999983
1786.21,0.054999999999999716
1786.228,0.054199999999999804
1786.248,0.048799999999999955
1786.27,0.05150000000000077
1786.288,0.05039999999999978
1786.31,0.05649999999999977
1786.33,0.051899999999999835
1786.35,0.051899999999999835
1786.37,0.056400000000000006
1786.39,0.05030000000000001
1786.41,0.051899999999999835
1786.428,0.04889999999999972
1786.45,0.05039999999999978
1786.47,0.05339999999999989
1786.488,0.05180000000000007
1786.51,0.05069999999999908
1786.528,0.05109999999999992
1786.55,0.05369999999999919
1786.568,0.051899999999999835
1786.588,0.051899999999999835
1786.608,0.048799999999999955
1786.628,0.05109999999999992
1786.65,0.05039999999999978
1786.668,0.0625
1786.688,0.05030000000000001
1786.708,0.05339999999999989
1786.73,0.04889999999999972
1786.748,0.05030000000000001
1786.768,0.05339999999999989
1786.79,0.05339999999999989
1786.808,0.051899999999999835
1786.828,0.05150000000000077
1786.848,0.04889999999999972
1786.87,0.048799999999999955
1786.888,0.05180000000000007
1786.908,0.05109999999999992
1786.928,0.05489999999999995
1786.948,0.04840000000000089
1786.97,0.048799999999999955
1786.988,0.05039999999999978
1787.008,0.048799999999999955
1787.03,0.04889999999999972
1787.048,0.05030000000000001
1787.07,0.0472999999999999
1787.088,0.05180000000000007
1787.11,0.04889999999999972
1787.128,0.048799999999999955
1787.15,0.05039999999999978
1787.168,0.051899999999999835
1787.188,0.056400000000000006
1787.208,0.05339999999999989
1787.228,0.04809999999999981
1787.248,0.048799999999999955
1787.268,0.05180000000000007
1787.288,0.05259999999999998
1787.31,0.05039999999999978
1787.328,0.04840000000000089
1787.348,0.05489999999999995
1787.368,0.0472999999999999
1787.388,0.04619999999999891
1787.408,0.051899999999999835
1787.428,0.051899999999999835
1787.448,0.04889999999999972
1787.468,0.0472999999999999
1787.488,0.05649999999999977
1787.51,0.04659999999999975
1787.528,0.051899999999999835
1787.548,0.05180000000000007
1787.568,0.048799999999999955
1787.588,0.05339999999999989
1787.608,0.05180000000000007
1787.628,0.051899999999999835
1787.648,0.048799999999999955
1787.668,0.05180000000000007
1787.688,0.05489999999999995
1787.708,0.05339999999999989
1787.726,0.05039999999999978
1787.748,0.05339999999999989
1787.768,0.0472999999999999
1787.788,0.0489000000000015
1787.808,0.05190000000000161
1787.828,0.056400000000000006
1787.848,0.051899999999999835
1787.868,0.05339999999999989
1787.888,0.051899999999999835
1787.908,0.051899999999999835
1787.928,0.05339999999999989
1787.948,0.05259999999999998
1787.968,0.0472999999999999
1787.988,0.05489999999999995
1788.008,0.051899999999999835
1788.028,0.05340000000000167
1788.048,0.05540000000000056
1788.07,0.05489999999999995
1788.088,0.061100000000001486
1788.108,0.05500000000000149
1788.128,0.05799999999999983
1788.148,0.05790000000000006
1788.168,0.059499999999999886
1788.188,0.05339999999999989
1788.208,0.06210000000000093
1788.228,0.056400000000000006
1788.25,0.05799999999999983
1788.268,0.059499999999999886
1788.288,0.051899999999999835
1788.308,0.05649999999999977
1788.328,0.05039999999999978
1788.348,0.05959999999999965
1788.368,0.06370000000000076
1788.388,0.05799999999999983
1788.408,0.05339999999999989
1788.428,0.05799999999999983
1788.448,0.05649999999999977
1788.468,0.05489999999999995
1788.488,0.054199999999999804
1788.508,0.05799999999999983
1788.528,0.0622000000000007
1788.548,0.05790000000000006
1788.568,0.056400000000000006
1788.588,0.05649999999999977
1788.608,0.056400000000000006
1788.628,0.05799999999999983
1788.648,0.059499999999999886
1788.668,0.05489999999999995
1788.688,0.05339999999999989
1788.708,0.051899999999999835
1788.728,0.05649999999999977
1788.748,0.05489999999999995
1788.768,0.05489999999999995
1788.788,0.05489999999999995
1788.81,0.05790000000000006
1788.828,0.05649999999999977
1788.848,0.05489999999999995
1788.868,0.05489999999999995
1788.888,0.05799999999999983
1788.908,0.051899999999999835
1788.928,0.05180000000000007
1788.948,0.051899999999999835
1788.968,0.05799999999999983
1788.988,0.05339999999999989
1789.008,0.05180000000000007
1789.028,0.05180000000000007
1789.048,0.05030000000000001
1789.068,0.05799999999999983
1789.088,0.05339999999999989
1789.108,0.05410000000000004
1789.126,0.05339999999999989
1789.148,0.05339999999999989
1789.168,0.05339999999999989
1789.188,0.05339999999999989
1789.208,0.05339999999999989
1789.228,0.054999999999999716
1789.248,0.05109999999999992
1789.268,0.05489999999999995
1789.288,0.05489999999999995
1789.308,0.05489999999999995
1789.328,0.05489999999999995
1789.348,0.051899999999999835
1789.368,0.0472999999999999
1789.386,0.051899999999999835
1789.408,0.048799999999999955
1789.428,0.03859999999999886
1789.448,0.056400000000000006
1789.468,0.053000000000000824
1789.488,0.05489999999999995
1789.508,0.05109999999999992
1789.528,0.05039999999999978
1789.548,0.056400000000000006
1789.568,0.051899999999999835
1789.588,0.054999999999999716
1789.608,0.04609999999999914
1789.628,0.049900000000000944
1789.648,0.05489999999999995
1789.668,0.05799999999999983
1789.688,0.05339999999999989
1789.708,0.05569999999999986
1789.728,0.04889999999999972
1789.748,0.051899999999999835
1789.768,0.056400000000000006
1789.788,0.05180000000000007
1789.808,0.048799999999999955
1789.828,0.051899999999999835
1789.846,0.05030000000000001
1789.866,0.04919999999999902
1789.888,0.05339999999999989
1789.908,0.05339999999999989
1789.928,0.0472999999999999
1789.948,0.05230000000000068
1789.966,0.0472999999999999
1789.988,0.0489000000000015
1790.008,0.05069999999999908
1790.028,0.05180000000000007
1790.048,0.05190000000000161
1790.068,0.050400000000001555
1790.086,0.05340000000000167
1790.108,0.048100000000001586
1790.128,0.05030000000000001
1790.148,0.05030000000000001
1790.168,0.05190000000000161
1790.188,0.05190000000000161
1790.208,0.05339999999999989
1790.228,0.05339999999999989
1790.246,0.0489000000000015
1790.268,0.0492000000000008
1790.288,0.048100000000001586
1790.308,0.05030000000000001
1790.328,0.05030000000000001
1790.346,0.05039999999999978
1790.368,0.0492000000000008
1790.386,0.05339999999999989
1790.406,0.0492000000000008
1790.428,0.04659999999999975
1790.446,0.051899999999999835
1790.466,0.051899999999999835
1790.486,0.05030000000000001
1790.508,0.05180000000000007
1790.528,0.05299999999999905
1790.548,0.05339999999999989
1790.566,0.051899999999999835
1790.586,0.05489999999999995
1790.606,0.05339999999999989
1790.628,0.051899999999999835
1790.648,0.054999999999999716
1790.668,0.04809999999999981
1790.686,0.051899999999999835
1790.706,0.05039999999999978
1790.728,0.05030000000000001
1790.746,0.05339999999999989
1790.766,0.05039999999999978
1790.786,0.048799999999999955
1790.806,0.05259999999999998
1790.828,0.04849999999999888
1790.848,0.05030000000000001
1790.868,0.05039999999999978
1790.886,0.05039999999999978
1790.906,0.048799999999999955
1790.926,0.0472999999999999
1790.948,0.04889999999999972
1790.966,0.05030000000000001
1790.986,0.056400000000000006
1791.008,0.06099999999999994
1791.026,0.048799999999999955
1791.046,0.05489999999999995
1791.068,0.05030000000000001
1791.088,0.048799999999999955
1791.106,0.05339999999999989
1791.126,0.051899999999999835
1791.146,0.05039999999999978
