t_s,bpm
2663.45,1363.6363636363637
2663.468,3333.3333333333335
2663.49,2727.2727272727275
2663.528,1578.9473684210527
2663.588,1000.0
2663.604,3750.0
2663.654,1200.0
2663.666,5000.0
2663.69,2500.0
2663.708,3333.3333333333335
2663.764,1071.4285714285713
2663.808,1363.6363636363637
2663.83,2727.2727272727275
2663.846,3750.0
2663.914,882.3529411764705
2663.93,3750.0
2663.966,1666.6666666666667
2664.028,967.741935483871
2664.048,3000.0
2664.072,2500.0
2664.088,3750.0
2664.132,1363.6363636363637
2664.212,750.0
2664.246,1764.705882352941
2664.274,2142.8571428571427
2664.33,1071.4285714285713
2664.368,1578.9473684210527
2664.41,1428.5714285714284
2664.528,508.4745762711865
2664.55,2727.2727272727275
2664.588,1578.9473684210527
2664.628,1500.0
2664.688,1000.0
2664.732,1363.6363636363637
2664.752,3000.0
2664.772,3000.0
2664.79,3333.3333333333335
2664.866,789.4736842105264
2664.89,2500.0
2664.928,1578.9473684210527
2664.956,2142.8571428571427
2665.032,789.4736842105264
2665.046,4285.714285714285
2665.06,4285.714285714285
2665.108,1250.0
2665.166,1034.4827586206895
2665.232,909.090909090909
2665.248,3750.0
2665.292,1363.6363636363637
2665.348,1071.4285714285713
2665.406,1034.4827586206895
2665.452,1304.3478260869565
2665.47,3333.3333333333335
2665.528,1034.4827586206895
2665.566,1578.9473684210527
2665.588,2727.2727272727275
2665.692,576.9230769230769
2665.712,3000.0
2665.728,3750.0
2665.768,1500.0
2665.798,2000.0
2665.886,681.8181818181819
2665.95,937.5
2666.03,750.0
2666.05,3000.0
2666.072,2727.2727272727275
2666.19,508.4745762711865
2666.21,3000.0
2666.248,1578.9473684210527
2666.288,1500.0
2666.318,2000.0
2666.348,2000.0
2666.424,789.4736842105264
2666.45,2307.6923076923076
2666.49,1500.0
2666.568,769.2307692307693
2666.592,2500.0
2666.652,1000.0
2666.73,769.2307692307693
2666.808,769.2307692307693
2666.89,731.7073170731707
2666.906,3750.0
2666.928,2727.2727272727275
2666.996,882.3529411764705
2667.048,1153.8461538461538
2667.066,3333.3333333333335
2667.09,2500.0
2667.104,4285.714285714285
2667.15,1304.3478260869565
2667.17,3000.0
2667.204,1764.705882352941
2667.248,1363.6363636363637
2667.29,1428.5714285714284
2667.388,612.2448979591836
2667.444,1071.4285714285713
2667.49,1304.3478260869565
2667.568,769.2307692307693
2667.632,937.5
2667.728,625.0
2667.75,2727.2727272727275
2667.786,1666.6666666666667
2667.85,937.5
2667.87,3000.0
2667.894,2500.0
2667.95,1071.4285714285713
2668.012,967.741935483871
2668.028,3750.0
2668.072,1363.6363636363637
2668.13,1034.4827586206895
2668.148,3333.3333333333335
2668.184,1666.6666666666667
2668.21,2307.6923076923076
2668.228,3333.3333333333335
2668.284,1071.4285714285713
2668.31,2307.6923076923076
2668.344,1764.705882352941
2668.428,714.2857142857142
2668.502,810.8108108108108
2668.608,566.0377358490566
2668.678,857.1428571428571
2668.73,1153.8461538461538
2668.754,2500.0
2668.808,1111.111111111111
2668.868,1000.0
2668.906,1578.9473684210527
2668.928,2727.2727272727275
2668.952,2500.0
2669.006,1111.111111111111
2669.11,576.9230769230769
2669.148,1578.9473684210527
2669.21,967.741935483871
2669.286,789.4736842105264
2669.348,967.741935483871
2669.406,1034.4827586206895
2669.43,2500.0
2669.45,3000.0
2669.47,3000.0
2669.508,1578.9473684210527
2669.56,1153.8461538461538
2669.61,1200.0
2669.648,1578.9473684210527
2669.672,2500.0
2669.692,3000.0
2669.732,1500.0
2669.754,2727.2727272727275
2669.774,3000.0
2669.792,3333.3333333333335
2669.85,1034.4827586206895
2669.888,1578.9473684210527
2669.992,576.9230769230769
2670.008,3750.0
2670.044,1666.6666666666667
2670.11,909.090909090909
2670.182,833.3333333333334
2670.25,882.3529411764705
2670.286,1666.6666666666667
2670.39,576.9230769230769
2670.452,967.741935483871
2670.528,789.4736842105264
2670.55,2727.2727272727275
2670.586,1666.6666666666667
2670.63,1363.6363636363637
2670.694,937.5
2670.732,1578.9473684210527
2670.81,769.2307692307693
2670.872,967.741935483871
2670.958,697.6744186046512
2671.032,810.8108108108108
2671.068,1666.6666666666667
2671.128,1000.0
2671.15,2727.2727272727275
2671.17,3000.0
2671.254,714.2857142857142
2671.292,1578.9473684210527
2671.348,1071.4285714285713
2671.374,2307.6923076923076
2671.412,1578.9473684210527
2671.492,750.0
2671.516,2500.0
2671.594,769.2307692307693
2671.692,612.2448979591836
2671.77,769.2307692307693
2671.804,1764.705882352941
2671.888,714.2857142857142
2671.948,1000.0
2671.972,2500.0
2672.03,1034.4827586206895
2672.07,1500.0
2672.09,3000.0
2672.172,731.7073170731707
2672.188,3750.0
2672.25,967.741935483871
2672.312,967.741935483871
2672.372,1000.0
2672.434,967.741935483871
2672.45,3750.0
2672.492,1428.5714285714284
2672.592,600.0
2672.684,652.1739130434783
2672.77,697.6744186046512
2672.834,937.5
2672.908,810.8108108108108
2672.954,1304.3478260869565
2673.032,769.2307692307693
2673.09,1034.4827586206895
2673.122,1875.0
2673.152,2000.0
2673.202,1200.0
2673.234,1875.0
2673.27,1666.6666666666667
2673.308,1578.9473684210527
2673.392,714.2857142857142
2673.414,2727.2727272727275
2673.428,4285.714285714285
2673.502,810.8108108108108
2673.572,857.1428571428571
2673.61,1578.9473684210527
2673.654,1363.6363636363637
2673.792,434.78260869565213
2673.832,1500.0
2673.85,3333.3333333333335
2673.872,2727.2727272727275
2673.936,937.5
2673.996,1000.0
2674.032,1666.6666666666667
2674.13,612.2448979591836
2674.146,3750.0
2674.19,1363.6363636363637
2674.254,937.5
2674.29,1666.6666666666667
2674.356,909.090909090909
2674.432,789.4736842105264
2674.508,789.4736842105264
2674.612,576.9230769230769
2674.692,750.0
2674.712,3000.0
2674.748,1666.6666666666667
2674.766,3333.3333333333335
2674.792,2307.6923076923076
2674.814,2727.2727272727275
2674.868,1111.111111111111
2674.89,2727.2727272727275
2674.93,1500.0
2674.954,2500.0
2674.97,3750.0
2674.992,2727.2727272727275
2675.028,1666.6666666666667
2675.152,483.8709677419355
2675.17,3333.3333333333335
2675.192,2727.2727272727275
2675.246,1111.111111111111
2675.328,731.7073170731707
2675.37,1428.5714285714284
2675.492,491.8032786885246
2675.508,3750.0
2675.552,1363.6363636363637
2675.592,1500.0
2675.632,1500.0
2675.65,3333.3333333333335
2675.674,2500.0
2675.708,1764.705882352941
2675.748,1500.0
2675.812,937.5
2675.874,967.741935483871
2675.914,1500.0
2675.928,4285.714285714285
2675.95,2727.2727272727275
2676.03,750.0
2676.048,3333.3333333333335
2676.068,3000.0
2676.088,3000.0
2676.13,1428.5714285714284
2676.228,612.2448979591836
2676.27,1428.5714285714284
2676.31,1500.0
2676.392,731.7073170731707
2676.552,375.0
2676.586,1764.705882352941
2676.632,1304.3478260869565
2676.652,3000.0
2676.69,1578.9473684210527
2676.75,1000.0
2676.772,2727.2727272727275
2676.788,3750.0
2676.846,1034.4827586206895
2676.912,909.090909090909
2677.01,612.2448979591836
2677.088,769.2307692307693
2677.132,1363.6363636363637
2677.146,4285.714285714285
2677.17,2500.0
2677.288,508.4745762711865
2677.374,697.6744186046512
2677.418,1363.6363636363637
2677.448,2000.0
2677.466,3333.3333333333335
2677.49,2500.0
2677.548,1034.4827586206895
2677.562,4285.714285714285
2677.59,2142.8571428571427
2677.652,967.741935483871
2677.67,3333.3333333333335
2677.69,3000.0
2677.812,491.8032786885246
2677.852,1500.0
2677.882,2000.0
2677.97,681.8181818181819
2678.01,1500.0
2678.026,3750.0
2678.066,1500.0
2678.13,937.5
2678.148,3333.3333333333335
2678.168,3000.0
2678.186,3333.3333333333335
2678.21,2500.0
2678.254,1363.6363636363637
2678.27,3750.0
2678.29,3000.0
2678.312,2727.2727272727275
2678.328,3750.0
2678.348,3000.0
2678.388,1500.0
2678.43,1428.5714285714284
2678.47,1500.0
2678.488,3333.3333333333335
2678.532,1363.6363636363637
2678.55,3333.3333333333335
2678.586,1666.6666666666667
2678.652,909.090909090909
2678.672,3000.0
2678.712,1500.0
2678.75,1578.9473684210527
2678.836,697.6744186046512
2678.868,1875.0
2679.028,375.0
2679.046,3333.3333333333335
2679.072,2307.6923076923076
2679.11,1578.9473684210527
2679.168,1034.4827586206895
2679.194,2307.6923076923076
2679.212,3333.3333333333335
2679.25,1578.9473684210527
2679.27,3000.0
2679.328,1034.4827586206895
2679.35,2727.2727272727275
2679.39,1500.0
2679.468,769.2307692307693
2679.49,2727.2727272727275
2679.508,3333.3333333333335
2679.556,1250.0
2679.632,789.4736842105264
2679.692,1000.0
2679.71,3333.3333333333335
2679.73,3000.0
2679.768,1578.9473684210527
2679.79,2727.2727272727275
2679.81,3000.0
2679.83,3000.0
2679.85,3000.0
2679.89,1500.0
2679.988,612.2448979591836
2680.03,1428.5714285714284
2680.09,1000.0
2680.11,3000.0
2680.168,1034.4827586206895
2680.27,588.2352941176471
2680.288,3333.3333333333335
2680.31,2727.2727272727275
2680.356,1304.3478260869565
2680.432,789.4736842105264
2680.446,4285.714285714285
2680.512,909.090909090909
2680.586,810.8108108108108
2680.612,2307.6923076923076
2680.63,3333.3333333333335
2680.708,769.2307692307693
2680.73,2727.2727272727275
2680.75,3000.0
2680.774,2500.0
2680.79,3750.0
2680.814,2500.0
2680.85,1666.6666666666667
2680.912,967.741935483871
2680.952,1500.0
2680.99,1578.9473684210527
2681.002,5000.0
2681.072,857.1428571428571
2681.11,1578.9473684210527
2681.17,1000.0
2681.252,731.7073170731707
2681.33,769.2307692307693
2681.386,1071.4285714285713
2681.408,2727.2727272727275
2681.448,1500.0
2681.468,3000.0
2681.53,967.741935483871
2681.552,2727.2727272727275
2681.612,1000.0
2681.626,4285.714285714285
2681.652,2307.6923076923076
2681.666,4285.714285714285
2681.688,2727.2727272727275
2681.726,1578.9473684210527
2681.754,2142.8571428571427
2681.786,1875.0
2681.87,714.2857142857142
2681.916,1304.3478260869565
2681.954,1578.9473684210527
2682.028,810.8108108108108
2682.108,750.0
2682.188,750.0
2682.226,1578.9473684210527
2682.248,2727.2727272727275
2682.266,3333.3333333333335
2682.288,2727.2727272727275
2682.31,2727.2727272727275
2682.386,789.4736842105264
2682.408,2727.2727272727275
2682.432,2500.0
2682.47,1578.9473684210527
2682.492,2727.2727272727275
2682.51,3333.3333333333335
2682.572,967.741935483871
2682.59,3333.3333333333335
2682.608,3333.3333333333335
2682.672,937.5
2682.69,3333.3333333333335
2682.754,937.5
2682.784,2000.0
2682.878,638.2978723404256
2682.912,1764.705882352941
2682.948,1666.6666666666667
2683.034,697.6744186046512
2683.11,789.4736842105264
2683.136,2307.6923076923076
2683.15,4285.714285714285
2683.208,1034.4827586206895
2683.328,500.0
2683.37,1428.5714285714284
2683.388,3333.3333333333335
2683.41,2727.2727272727275
2683.472,967.741935483871
2683.508,1666.6666666666667
2683.524,3750.0
2683.55,2307.6923076923076
2683.57,3000.0
2683.6,2000.0
2683.686,697.6744186046512
2683.73,1363.6363636363637
2683.77,1500.0
2683.81,1500.0
2683.83,3000.0
2683.87,1500.0
2683.97,600.0
2684.008,1578.9473684210527
2684.048,1500.0
2684.108,1000.0
2684.13,2727.2727272727275
2684.23,600.0
2684.25,3000.0
2684.27,3000.0
2684.324,1111.111111111111
2684.408,714.2857142857142
2684.47,967.741935483871
2684.49,3000.0
2684.53,1500.0
2684.672,422.5352112676057
2684.688,3750.0
2684.732,1363.6363636363637
2684.752,3000.0
2684.772,3000.0
2684.828,1071.4285714285713
2684.848,3000.0
2684.886,1578.9473684210527
2684.928,1428.5714285714284
2684.994,909.090909090909
2685.032,1578.9473684210527
2685.092,1000.0
2685.174,731.7073170731707
2685.21,1666.6666666666667
2685.232,2727.2727272727275
2685.246,4285.714285714285
2685.368,491.8032786885246
2685.392,2500.0
2685.424,1875.0
2685.45,2307.6923076923076
2685.472,2727.2727272727275
2685.508,1666.6666666666667
2685.528,3000.0
2685.548,3000.0
2685.606,1034.4827586206895
2685.626,3000.0
2685.644,3333.3333333333335
2685.686,1428.5714285714284
2685.772,697.6744186046512
2685.79,3333.3333333333335
2685.808,3333.3333333333335
2685.886,769.2307692307693
2685.97,714.2857142857142
2686.016,1304.3478260869565
2686.048,1875.0
2686.126,769.2307692307693
2686.152,2307.6923076923076
2686.168,3750.0
2686.228,1000.0
2686.248,3000.0
2686.268,3000.0
2686.308,1500.0
2686.354,1304.3478260869565
2686.43,789.4736842105264
2686.45,3000.0
2686.47,3000.0
2686.53,1000.0
2686.62,666.6666666666667
2686.652,1875.0
2686.69,1578.9473684210527
2686.728,1578.9473684210527
2686.808,750.0
2686.868,1000.0
2686.904,1666.6666666666667
2686.928,2500.0
2686.988,1000.0
2687.03,1428.5714285714284
2687.066,1666.6666666666667
2687.088,2727.2727272727275
2687.146,1034.4827586206895
2687.166,3000.0
2687.19,2500.0
2687.226,1666.6666666666667
2687.29,937.5
2687.326,1666.6666666666667
2687.368,1428.5714285714284
2687.39,2727.2727272727275
2687.468,769.2307692307693
2687.506,1578.9473684210527
2687.528,2727.2727272727275
2687.55,2727.2727272727275
2687.586,1666.6666666666667
2687.668,731.7073170731707
2687.708,1500.0
2687.728,3000.0
2687.79,967.741935483871
2687.856,909.090909090909
2687.888,1875.0
2687.926,1578.9473684210527
2687.95,2500.0
2687.968,3333.3333333333335
2687.986,3333.3333333333335
2688.032,1304.3478260869565
2688.05,3333.3333333333335
2688.072,2727.2727272727275
2688.106,1764.705882352941
2688.186,750.0
2688.232,1304.3478260869565
2688.308,789.4736842105264
2688.324,3750.0
2688.4,789.4736842105264
2688.492,652.1739130434783
2688.548,1071.4285714285713
2688.566,3333.3333333333335
2688.644,769.2307692307693
2688.67,2307.6923076923076
2688.688,3333.3333333333335
2688.744,1071.4285714285713
2688.786,1428.5714285714284
2688.846,1000.0
2688.864,3333.3333333333335
2688.936,833.3333333333334
2688.95,4285.714285714285
2688.984,1764.705882352941
2689.008,2500.0
2689.11,588.2352941176471
2689.134,2500.0
2689.146,5000.0
2689.192,1304.3478260869565
2689.264,833.3333333333334
2689.306,1428.5714285714284
2689.502,306.1224489795918
2689.55,1250.0
2689.574,2500.0
2689.608,1764.705882352941
2689.626,3333.3333333333335
2689.672,1304.3478260869565
2689.69,3333.3333333333335
2689.728,1578.9473684210527
2689.758,2000.0
2689.78,2727.2727272727275
2689.858,769.2307692307693
2689.942,714.2857142857142
2690.018,789.4736842105264
2690.062,1363.6363636363637
2690.104,1428.5714285714284
2690.188,714.2857142857142
2690.206,3333.3333333333335
2690.27,937.5
2690.29,3000.0
2690.314,2500.0
2690.494,333.33333333333337
2690.53,1666.6666666666667
2690.556,2307.6923076923076
2690.602,1304.3478260869565
2690.668,909.090909090909
2690.696,2142.8571428571427
2690.792,625.0
2690.964,348.8372093023256
2691.12,384.61538461538464
2691.224,576.9230769230769
2691.288,937.5
2691.374,697.6744186046512
2691.394,3000.0
2691.416,2727.2727272727275
2691.452,1666.6666666666667
2691.492,1500.0
2691.534,1428.5714285714284
2691.616,731.7073170731707
2691.632,3750.0
2691.656,2500.0
2691.736,750.0
2691.758,2727.2727272727275
2691.79,1875.0
2691.826,1666.6666666666667
2691.87,1363.6363636363637
2691.902,1875.0
2691.946,1363.6363636363637
2691.994,1250.0
2692.03,1666.6666666666667
2692.068,1578.9473684210527
2692.084,3750.0
2692.152,882.3529411764705
2692.184,1875.0
2692.224,1500.0
2692.272,1250.0
2692.292,3000.0
2692.334,1428.5714285714284
2692.36,2307.6923076923076
2692.368,7500.0
2692.428,1000.0
2692.452,2500.0
2692.466,4285.714285714285
2692.504,1578.9473684210527
2692.588,714.2857142857142
2692.704,517.2413793103448
2692.732,2142.8571428571427
2692.77,1578.9473684210527
2692.808,1578.9473684210527
2692.852,1363.6363636363637
2692.896,1363.6363636363637
2692.928,1875.0
2692.97,1428.5714285714284
2692.988,3333.3333333333335
2693.018,2000.0
2693.066,1250.0
2693.092,2307.6923076923076
2693.156,937.5
2693.168,5000.0
2693.192,2500.0
2693.208,3750.0
2693.244,1666.6666666666667
2693.258,4285.714285714285
2693.284,2307.6923076923076
2693.42,441.17647058823525
2693.442,2727.2727272727275
2693.516,810.8108108108108
2693.596,750.0
2693.628,1875.0
2693.696,882.3529411764705
2693.708,5000.0
2693.748,1500.0
2693.78,1875.0
2693.82,1500.0
2693.874,1111.111111111111
2693.946,833.3333333333334
2693.956,6000.0
2694.038,731.7073170731707
2694.07,1875.0
2694.094,2500.0
2694.116,2727.2727272727275
2694.182,909.090909090909
2694.22,1578.9473684210527
2694.232,5000.0
2694.274,1428.5714285714284
2694.316,1428.5714285714284
2694.37,1111.111111111111
2694.448,769.2307692307693
2694.532,714.2857142857142
2694.554,2727.2727272727275
2694.588,1764.705882352941
2694.642,1111.111111111111
2694.668,2307.6923076923076
2694.692,2500.0
2694.756,937.5
2694.866,545.4545454545455
2694.886,3000.0
2694.898,5000.0
2694.968,857.1428571428571
2695.008,1500.0
2695.076,882.3529411764705
2695.124,1250.0
2695.194,857.1428571428571
2695.208,4285.714285714285
2695.262,1111.111111111111
2695.298,1666.6666666666667
2695.314,3750.0
2695.338,2500.0
2695.374,1666.6666666666667
2695.414,1500.0
2695.444,2000.0
2695.474,2000.0
2695.494,3000.0
2695.544,1200.0
2695.634,666.6666666666667
2695.668,1764.705882352941
2695.706,1578.9473684210527
2695.79,714.2857142857142
2695.86,857.1428571428571
2695.956,625.0
2695.998,1428.5714285714284
2696.068,857.1428571428571
2696.104,1666.6666666666667
2696.13,2307.6923076923076
2696.168,1578.9473684210527
2696.19,2727.2727272727275
2696.224,1764.705882352941
2696.264,1500.0
2696.322,1034.4827586206895
2696.334,5000.0
2696.352,3333.3333333333335
2696.37,3333.3333333333335
2696.402,1875.0
2696.43,2142.8571428571427
2696.51,750.0
2696.526,3750.0
2696.582,1071.4285714285713
2696.704,491.8032786885246
2696.748,1363.6363636363637
2696.788,1500.0
2696.812,2500.0
2696.84,2142.8571428571427
2696.892,1153.8461538461538
2696.904,5000.0
2696.946,1428.5714285714284
2696.97,2500.0
2696.988,3333.3333333333335
2697.008,3000.0
2697.106,612.2448979591836
2697.124,3333.3333333333335
2697.136,5000.0
2697.174,1578.9473684210527
2697.246,833.3333333333334
2697.332,697.6744186046512
2697.38,1250.0
2697.402,2727.2727272727275
2697.426,2500.0
2697.446,3000.0
2697.48,1764.705882352941
2697.494,4285.714285714285
2697.576,731.7073170731707
2697.598,2727.2727272727275
2697.628,2000.0
2697.656,2142.8571428571427
2697.718,967.741935483871
2697.78,967.741935483871
2697.816,1666.6666666666667
2697.858,1428.5714285714284
2697.874,3750.0
2697.924,1200.0
2698.002,769.2307692307693
2698.08,769.2307692307693
2698.118,1578.9473684210527
2698.168,1200.0
2698.194,2307.6923076923076
2698.23,1666.6666666666667
2698.252,2727.2727272727275
2698.284,1875.0
2698.312,2142.8571428571427
2698.356,1363.6363636363637
2698.386,2000.0
2698.438,1153.8461538461538
2698.466,2142.8571428571427
2698.494,2142.8571428571427
2698.542,1250.0
2698.628,697.6744186046512
2698.7,833.3333333333334
2698.788,681.8181818181819
2698.836,1250.0
2698.888,1153.8461538461538
2698.914,2307.6923076923076
2698.948,1764.705882352941
2698.998,1200.0
2699.01,5000.0
2699.05,1500.0
2699.066,3750.0
2699.1,1764.705882352941
2699.156,1071.4285714285713
2699.222,909.090909090909
2699.274,1153.8461538461538
2699.316,1428.5714285714284
2699.39,810.8108108108108
2699.462,833.3333333333334
2699.47,7500.0
2699.522,1153.8461538461538
2699.552,2000.0
2699.592,1500.0
2699.61,3333.3333333333335
2699.634,2500.0
2699.64,10000.0
2699.672,1875.0
2699.8,468.75
2699.854,1111.111111111111
2699.902,1250.0
2700.006,576.9230769230769
2700.09,714.2857142857142
2700.178,681.8181818181819
2700.276,612.2448979591836
2700.316,1500.0
2700.342,2307.6923076923076
2700.44,612.2448979591836
2700.504,937.5
2700.566,967.741935483871
2700.618,1153.8461538461538
2700.696,769.2307692307693
2700.776,750.0
2700.86,714.2857142857142
2700.934,810.8108108108108
2700.988,1111.111111111111
2701.02,1875.0
2701.12,600.0
2701.174,1111.111111111111
2701.236,967.741935483871
2701.274,1578.9473684210527
2701.316,1428.5714285714284
2701.36,1363.6363636363637
2701.392,1875.0
2701.406,4285.714285714285
2701.438,1875.0
2701.516,769.2307692307693
2701.592,789.4736842105264
2701.654,967.741935483871
2701.7,1304.3478260869565
2701.758,1034.4827586206895
2701.796,1578.9473684210527
2701.994,303.030303030303
2702.028,1764.705882352941
2702.04,5000.0
2702.07,2000.0
2702.11,1500.0
2702.156,1304.3478260869565
2702.236,750.0
2702.324,681.8181818181819
2702.38,1071.4285714285713
2702.4,3000.0
2702.59,315.7894736842105
2702.658,882.3529411764705
2702.69,1875.0
2702.738,1250.0
2702.818,750.0
2703.036,275.22935779816515
2703.194,379.746835443038
2703.32,476.1904761904762
2703.354,1764.705882352941
2703.394,1500.0
2703.52,476.1904761904762
2703.676,384.61538461538464
2703.732,1071.4285714285713
2703.746,4285.714285714285
2703.79,1363.6363636363637
2703.816,2307.6923076923076
2703.892,789.4736842105264
2703.94,1250.0
2703.996,1071.4285714285713
2704.028,1875.0
2704.068,1500.0
2704.178,545.4545454545455
2704.37,312.5
2704.418,1250.0
2704.46,1428.5714285714284
2704.57,545.4545454545455
2704.6,2000.0
2704.658,1034.4827586206895
2704.69,1875.0
2704.768,769.2307692307693
2704.8,1875.0
2704.848,1250.0
2704.864,3750.0
2704.93,909.090909090909
2705.126,306.1224489795918
2705.166,1500.0
2705.188,2727.2727272727275
2705.26,833.3333333333334
2705.304,1363.6363636363637
2705.37,909.090909090909
2705.392,2727.2727272727275
2705.43,1578.9473684210527
2705.492,967.741935483871
2705.514,2727.2727272727275
2705.594,750.0
2705.628,1764.705882352941
2705.672,1363.6363636363637
2705.694,2727.2727272727275
2705.742,1250.0
2705.764,2727.2727272727275
2705.874,545.4545454545455
2705.944,857.1428571428571
2705.972,2142.8571428571427
2706.19,275.22935779816515
2706.228,1578.9473684210527
2706.28,1153.8461538461538
2706.356,789.4736842105264
2706.388,1875.0
2706.424,1666.6666666666667
2706.466,1428.5714285714284
2706.548,731.7073170731707
2706.57,2727.2727272727275
2706.662,652.1739130434783
2706.784,491.8032786885246
2706.872,681.8181818181819
2706.94,882.3529411764705
2707.358,143.54066985645935
2707.542,326.0869565217391
2707.664,491.8032786885246
2707.932,223.88059701492537
2707.966,1764.705882352941
2708.006,1500.0
2708.402,151.5151515151515
2708.552,400.0
2708.682,461.53846153846155
2708.74,1034.4827586206895
2708.774,1764.705882352941
2708.826,1153.8461538461538
2709.086,230.76923076923077
2709.372,209.79020979020981
2709.4,2142.8571428571427
2709.452,1153.8461538461538
2709.558,566.0377358490566
2709.59,1875.0
2709.712,491.8032786885246
2709.916,294.11764705882354
2710.198,212.76595744680853
2710.212,4285.714285714285
2710.32,555.5555555555555
2710.354,1764.705882352941
2710.394,1500.0
2710.48,697.6744186046512
2710.606,476.1904761904762
2710.846,250.0
2710.886,1500.0
2710.9,4285.714285714285
2710.914,4285.714285714285
2711.124,285.7142857142857
2711.164,1500.0
2711.306,422.5352112676057
2711.416,545.4545454545455
2711.518,588.2352941176471
2711.614,625.0
2711.932,188.67924528301887
2711.972,1500.0
2712.012,1500.0
2712.096,714.2857142857142
2712.234,434.78260869565213
2712.332,612.2448979591836
2712.394,967.741935483871
2712.486,652.1739130434783
2712.622,441.17647058823525
2712.668,1304.3478260869565
2712.71,1428.5714285714284
2712.762,1153.8461538461538
2712.832,857.1428571428571
2713.084,238.0952380952381
2713.132,1250.0
2713.292,375.0
2713.368,789.4736842105264
2713.4,1875.0
2713.41,6000.0
2713.446,1666.6666666666667
2713.53,714.2857142857142
2713.63,600.0
2713.662,1875.0
2713.802,428.57142857142856
2713.872,857.1428571428571
2713.892,3000.0
2714.006,526.3157894736842
2714.044,1578.9473684210527
2714.076,1875.0
2714.124,1250.0
2714.392,223.88059701492537
2714.526,447.76119402985074
2714.562,1666.6666666666667
2714.622,1000.0
2714.71,681.8181818181819
2714.742,1875.0
2714.784,1428.5714285714284
2714.806,2727.2727272727275
2714.87,937.5
2714.928,1034.4827586206895
2715.006,769.2307692307693
2715.068,967.741935483871
2715.202,447.76119402985074
2715.304,588.2352941176471
2715.376,833.3333333333334
2715.418,1428.5714285714284
2715.466,1250.0
2715.546,750.0
2715.642,625.0
2715.678,1666.6666666666667
2715.704,2307.6923076923076
2715.768,937.5
2715.804,1666.6666666666667
2715.884,750.0
2716.034,400.0
2716.066,1875.0
2716.108,1428.5714285714284
2716.15,1428.5714285714284
2716.238,681.8181818181819
2716.3,967.741935483871
2716.386,697.6744186046512
2716.524,434.78260869565213
2716.538,4285.714285714285
2716.564,2307.6923076923076
2716.598,1764.705882352941
2716.676,769.2307692307693
2716.7,2500.0
2716.756,1071.4285714285713
2716.846,666.6666666666667
2716.964,508.4745762711865
2716.998,1764.705882352941
2717.016,3333.3333333333335
2717.044,2142.8571428571427
2717.108,937.5
2717.264,384.61538461538464
2717.32,1071.4285714285713
2717.346,2307.6923076923076
2717.36,4285.714285714285
2717.43,857.1428571428571
2717.494,937.5
2717.54,1304.3478260869565
2717.556,3750.0
2717.582,2307.6923076923076
2717.692,545.4545454545455
2717.886,309.2783505154639
2717.956,857.1428571428571
2718.012,1071.4285714285713
2718.07,1034.4827586206895
2718.138,882.3529411764705
2718.224,697.6744186046512
2718.32,625.0
2718.424,576.9230769230769
2718.52,625.0
2718.556,1666.6666666666667
2718.608,1153.8461538461538
2718.638,2000.0
2718.688,1200.0
2718.708,3000.0
2718.742,1764.705882352941
2718.754,5000.0
2718.774,3000.0
2718.8,2307.6923076923076
2718.828,2142.8571428571427
2718.858,2000.0
2718.906,1250.0
2718.982,789.4736842105264
2719.056,810.8108108108108
2719.138,731.7073170731707
2719.29,394.7368421052632
2719.314,2500.0
2719.34,2307.6923076923076
2719.38,1500.0
2719.388,7500.0
2719.414,2307.6923076923076
2719.476,967.741935483871
2719.556,750.0
2719.58,2500.0
2719.618,1578.9473684210527
2719.656,1578.9473684210527
2719.696,1500.0
2719.718,2727.2727272727275
2719.768,1200.0
2719.808,1500.0
2719.82,5000.0
2719.888,882.3529411764705
2719.944,1071.4285714285713
2719.988,1363.6363636363637
2720.028,1500.0
2720.128,600.0
2720.17,1428.5714285714284
2720.272,588.2352941176471
2720.294,2727.2727272727275
2720.312,3333.3333333333335
2720.354,1428.5714285714284
2720.43,789.4736842105264
2720.448,3333.3333333333335
2720.506,1034.4827586206895
2720.522,3750.0
2720.538,3750.0
2720.568,2000.0
2720.628,1000.0
2720.658,2000.0
2720.692,1764.705882352941
2720.71,3333.3333333333335
2720.726,3750.0
2720.74,4285.714285714285
2720.77,2000.0
2720.792,2727.2727272727275
2720.808,3750.0
2720.864,1071.4285714285713
2720.88,3750.0
2720.94,1000.0
2720.952,5000.0
2721.056,576.9230769230769
2721.078,2727.2727272727275
2721.174,625.0
2721.222,1250.0
2721.242,3000.0
2721.274,1875.0
2721.348,810.8108108108108
2721.404,1071.4285714285713
2721.45,1304.3478260869565
2721.514,937.5
2721.59,789.4736842105264
2721.842,238.0952380952381
2721.914,833.3333333333334
2722.008,638.2978723404256
2722.13,491.8032786885246
2722.262,454.5454545454545
2722.298,1666.6666666666667
2722.354,1071.4285714285713
2722.426,833.3333333333334
2722.474,1250.0
2722.526,1153.8461538461538
2722.56,1764.705882352941
2722.602,1428.5714285714284
2722.68,769.2307692307693
2722.802,491.8032786885246
2722.858,1071.4285714285713
2722.904,1304.3478260869565
2722.95,1304.3478260869565
2723.042,652.1739130434783
2723.104,967.741935483871
2723.118,4285.714285714285
2723.148,2000.0
2723.158,6000.0
2723.206,1250.0
2723.234,2142.8571428571427
2723.278,1363.6363636363637
